Route_ID,Origin_State,Origin_City,Destination_State,Destination_City,Distance_km,Avg_Transit_Days,Toll_Charges_INR,Preferred_Vehicle,Highway_Route,Active,Carrier_ID,Avg_Fuel_Cost_INR,Last_Updated,SLA_Days,Risk_Level
RTE006195,Rajasthan,Udaipur,Himachal Pradesh,Shimla,2038,7,5718.16,2-Wheeler,FALSE,TRUE,CAR003,10190.22,2024-02-15 00:00:00,7,Critical
RTE006196,Maharashtra,Pune,Haryana,Rohtak,3527,11,1913.34,2-Wheeler,no,TRUE,CAR006,16775.82,2024-07-08 00:00:00,3,Critical
RTE006197,Bihar,Patna,Telangana,Khammam,2619,12,2113.54,Refrigerated Truck,FALSE,FALSE,CAR014,16083.24,2024-06-30 00:00:00,4,Low
RTE006198,Bihar,Gaya,Haryana,Rohtak,2710,11,4481.14,Heavy Truck,TRUE,FALSE,CAR001,17218.96,2022-05-18 00:00:00,8,Medium
RTE006199,Delhi,Rohini,Punjab,Amritsar,3177,6,6857.31,Heavy Truck,FALSE,FALSE,CAR014,24208.41,2021-03-30 00:00:00,7,Medium
RTE006200,Kerala,Kannur,Punjab,Jalandhar,1367,7,5809,Refrigerated Truck,FALSE,FALSE,CAR012,7804.31,2021-12-11 00:00:00,10,Low
RTE006201,Tamil Nadu,Chennai,Delhi,Gurugram,1284,5,1422.49,2-Wheeler,FALSE,FALSE,CAR004,6844.56,2023-12-18 00:00:00,6,Critical
RTE006202,Kerala,Kannur,Kerala,Kannur,2986,1,3778.68,Refrigerated Truck,FALSE,FALSE,CAR008,19089.89,2023-03-08 00:00:00,1,Medium
RTE006203,West Bengal,Howrah,Himachal Pradesh,Manali,2591,13,4769.08,Light Commercial Vehicle,TRUE,TRUE,CAR010,16730.09,2024-10-09 00:00:00,10,High
RTE006204,Haryana,Gurugram,Punjab,Bathinda,1691,14,3184.61,Medium Truck,FALSE,TRUE,CAR010,,2022-10-17 00:00:00,4,High
RTE006205,Himachal Pradesh,Mandi,Uttar Pradesh,Lucknow,2156,5,4813.15,Refrigerated Truck,TRUE,TRUE,CAR008,9477.08,2022-11-22 00:00:00,2,Critical
RTE006206,Punjab,Amritsar,Uttarakhand,Haldwani,1412,13,,Tempo,TRUE,TRUE,CAR007,9250.5,2024-02-19 00:00:00,2,High
RTE006207,Uttar Pradesh,Agra,Bihar,Darbhanga,1753,8,5159.2,2-Wheeler,FALSE,1,CAR005,9727.42,2022-03-10 00:00:00,10,Critical
RTE006208,Karnataka,Belagavi,Assam,Dibrugarh,1542,9,4504.55,Tempo,FALSE,FALSE,CAR010,8437.99,2022-09-22 00:00:00,3,High
RTE006209,Bihar,Bhagalpur,Telangana,Khammam,3576,6,7166.81,Container Truck,TRUE,FALSE,CAR008,21362.39,2021-01-02 00:00:00,7,High
RTE006210,Punjab,Bathinda,Delhi,Rohini,2841,14,2396.94,Refrigerated Truck,FALSE,TRUE,CAR013,15315.69,2021-05-03 00:00:00,10,Critical
RTE006211,Telangana,Warangal,Delhi,Gurugram,1317,8,6060.69,Container Truck,TRUE,TRUE,CAR011,7282.04,2022-06-22 00:00:00,1,High
RTE006212,Bihar,Darbhanga,Goa,Panaji,2171,6,7382.89,Pickup Van,FALSE,TRUE,CAR002,9053.59,2024-08-16 00:00:00,8,High
RTE006213,Delhi,Gurugram,Tamil Nadu,Chennai,TBD,11,5622.57,3-Wheeler,FALSE,FALSE,CAR013,12964.69,2023-11-25 00:00:00,5,Low
RTE006214,Tamil Nadu,Coimbatore,Madhya Pradesh,Ujjain,2551,9,2273.98,Pickup Van,FALSE,TRUE,CAR001,14877.74,2021-02-05 00:00:00,5,Low
RTE006215,Madhya Pradesh,Ujjain,Maharashtra,Nashik,3097,1,5642.56,Tempo,FALSE,TRUE,CAR004,13133.21,2023-06-24 00:00:00,7,Critical
RTE006216,West Bengal,Siliguri,Delhi,New Delhi,717,5,424.16,Medium Truck,FALSE,FALSE,CAR013,5148.89,2022-04-07 00:00:00,8,Medium
RTE006217,Himachal Pradesh,Shimla,Haryana,Ambala,1431,13,3020.39,Refrigerated Truck,TRUE,FALSE,CAR006,9259.89,2024-08-03 00:00:00,1,Medium
RTE006218,Uttarakhand,Haldwani,Karnataka,Bengaluru,1983,6,4582.7,Heavy Truck,TRUE,FALSE,CAR010,11054.34,2024-05-17 00:00:00,9,Low
RTE006219,Haryana,Rohtak,Himachal Pradesh,Dharamshala,1576,3,6561.23,3-Wheeler,FALSE,TRUE,CAR011,11773.94,2024-03-24 00:00:00,9,Medium
RTE006220,Tamil Nadu,Chennai,Odisha,Bhubaneswar,unknown,14,656.1,Medium Truck,TRUE,FALSE,CAR014,18215.32,2023-03-28 00:00:00,2,High
RTE006221,Madhya Pradesh,Gwalior,Tamil Nadu,Chennai,3285,12,3677.97,Tempo,FALSE,FALSE,CAR001,15844.98,2022-05-20 00:00:00,8,High
RTE006222,Odisha,Rourkela,Gujarat,Gandhinagar,2700,14,1491.38,Medium Truck,FALSE,TRUE,CAR007,14886.26,2022-05-07 00:00:00,1,High
RTE006223,Assam,Silchar,Telangana,Hyderabad,3535,9,7853.11,Pickup Van,TRUE,FALSE,CAR001,28243.85,2024-02-01 00:00:00,8,High
RTE006224,Delhi,Dwarka,Odisha,Bhubaneswar,3794,6,2110.92,Medium Truck,TRUE,FALSE,CAR008,24394.75,2024-06-17 00:00:00,1,Low
RTE006225,Kerala,Thrissur,Maharashtra,Pune,383,5,,Pickup Van,FALSE,FALSE,CAR005,2775.11,2023-02-09 00:00:00,7,Low
RTE006226,Telangana,Warangal,West Bengal,Asansol,3670,7,1310.75,3-Wheeler,FALSE,FALSE,CAR012,23358.65,2023-03-02 00:00:00,8,Medium
RTE006227,Haryana,Rohtak,Uttarakhand,Roorkee,3665,14,6774.1,Medium Truck,FALSE,FALSE,CAR002,21044.13,2021-08-21 00:00:00,2,Medium
RTE006228,Goa,Vasco,Jharkhand,Ranchi,662,5,969.07,Heavy Truck,TRUE,TRUE,CAR011,3997.98,2021-07-14 00:00:00,9,Medium
RTE006229,Rajasthan,Jaipur,Odisha,Sambalpur,1190,11,113.69,Heavy Truck,TRUE,FALSE,CAR014,7218.44,2023-08-03 00:00:00,5,Low
RTE006230,Assam,Dibrugarh,Assam,Dibrugarh,3285,12,1188.5,Medium Truck,FALSE,FALSE,CAR003,14516.06,2023-10-16 00:00:00,1,Low
RTE006231,Assam,Jorhat,Bihar,Gaya,1393,10,7182.02,Medium Truck,TRUE,FALSE,CAR006,8541.94,2024-12-19 00:00:00,5,Low
RTE006232,West Bengal,Asansol,Telangana,Khammam,3458,2,7636.09,Medium Truck,FALSE,TRUE,CAR011,15547.93,2023-12-21 00:00:00,1,High
RTE006233,Punjab,Bathinda,Delhi,Dwarka,2130,7,3633.76,Medium Truck,FALSE,FALSE,CAR015,14434.14,2022-10-27 00:00:00,3,Low
RTE006234,Maharashtra,Aurangabad,Punjab,Ludhiana,3304,9,6440.3,2-Wheeler,TRUE,TRUE,CAR011,17356.75,2023-06-05 00:00:00,9,Medium
RTE006235,Madhya Pradesh,Jabalpur,Odisha,Bhubaneswar,3665,7,6011.83,Container Truck,TRUE,FALSE,CAR008,26750.48,2023-03-29 00:00:00,8,High
RTE006236,Telangana,Hyderabad,Gujarat,Gandhinagar,3855,11,1055.98,Tempo,TRUE,TRUE,CAR001,28281.02,2021-09-18 00:00:00,4,High
RTE006237,Himachal Pradesh,Manali,Bihar,Bhagalpur,3656,5,7193.31,Medium Truck,FALSE,TRUE,CAR008,,2022-08-21 00:00:00,6,Medium
RTE006238,Maharashtra,Pune,Gujarat,Vadodara,3212,13,4824.04,Refrigerated Truck,TRUE,TRUE,CAR007,13150.82,2022-05-12 00:00:00,7,Medium
RTE006239,Gujarat,Surat,Assam,Guwahati,--,9,1578.66,Medium Truck,FALSE,TRUE,CAR005,24656.46,2023-07-27 00:00:00,5,Medium
RTE006240,Punjab,Jalandhar,Tamil Nadu,Salem,1410,11,1222.04,Pickup Van,TRUE,FALSE,CAR011,6827.28,2022-05-03 00:00:00,6,Critical
RTE006241,Odisha,Rourkela,Punjab,Amritsar,492,3,5307.39,Medium Truck,TRUE,TRUE,CAR010,2434.33,2024-03-08 00:00:00,5,Low
RTE006242,Bihar,Muzaffarpur,Kerala,Thrissur,3855,9,2237.9,Heavy Truck,FALSE,FALSE,CAR009,17020.29,2022-05-13 00:00:00,4,Critical
RTE006243,Maharashtra,Nashik,Kerala,Kannur,3889,7,4848.74,Tempo,TRUE,FALSE,CAR014,24104.59,2024-03-09 00:00:00,2,Critical
RTE006244,Odisha,Berhampur,Maharashtra,Mumbai,1009,10,5112.75,Tempo,FALSE,FALSE,CAR011,6157.64,2024-05-07 00:00:00,4,High
RTE006245,Himachal Pradesh,Shimla,Madhya Pradesh,Ujjain,1373,13,4068.7,Medium Truck,FALSE,FALSE,CAR015,7854.51,2021-01-13 00:00:00,10,Critical
RTE006246,West Bengal,Howrah,Assam,Silchar,790,3,2289.4,Tempo,TRUE,FALSE,CAR007,3546.16,2022-11-27 00:00:00,6,Medium
RTE006247,Odisha,Cuttack,West Bengal,Siliguri,3190,9,4110.42,2-Wheeler,TRUE,TRUE,CAR007,20408.08,2022-07-05 00:00:00,1,Critical
RTE006248,Assam,Dibrugarh,Delhi,Noida,2774,7,3807.32,3-Wheeler,TRUE,TRUE,CAR012,17196.85,2021-09-26 00:00:00,9,Low
RTE006249,Maharashtra,Aurangabad,Bihar,Patna,1757,4,,3-Wheeler,Y,TRUE,CAR003,8156.36,2021-07-18 00:00:00,4,Low
RTE006250,Goa,Ponda,Uttarakhand,Haldwani,1777,11,3857.53,Pickup Van,FALSE,FALSE,CAR010,11904.72,2023-01-11 00:00:00,6,Low
RTE006251,Punjab,Jalandhar,Maharashtra,Mumbai,3510,3,5150.87,Tempo,FALSE,FALSE,CAR011,26863.97,2024-10-05 00:00:00,4,Low
RTE006252,Delhi,New Delhi,Madhya Pradesh,Ujjain,2451,11,932.94,Pickup Van,FALSE,TRUE,CAR013,16978.89,2024-07-14 00:00:00,10,Low
RTE006253,West Bengal,Kolkata,Kerala,Thrissur,2305,11,3426.12,Refrigerated Truck,TRUE,TRUE,CAR002,9593.89,2024-05-25 00:00:00,10,Medium
RTE006254,Tamil Nadu,Coimbatore,West Bengal,Howrah,1070,9,,Medium Truck,TRUE,FALSE,CAR013,5255.06,2023-07-04 00:00:00,7,High
RTE006255,Gujarat,Ahmedabad,Uttar Pradesh,Meerut,3435,12,6408.63,2-Wheeler,TRUE,TRUE,CAR013,23753.81,2024-04-06 00:00:00,6,Medium
RTE006256,Odisha,Berhampur,Haryana,Panipat,1867,13,2287.12,2-Wheeler,TRUE,TRUE,CAR003,9200.45,2023-03-17 00:00:00,9,High
RTE006257,West Bengal,Asansol,Karnataka,Mysuru,N/A,9,2197.05,Mini Truck,FALSE,FALSE,CAR008,23973.22,2022-02-08 00:00:00,5,Low
RTE006258,Karnataka,Mangaluru,Gujarat,Surat,N/A,13,3081.66,Refrigerated Truck,TRUE,yes,CAR013,11443.1,2022-02-17 00:00:00,4,High
RTE006259,Haryana,Faridabad,Haryana,Panipat,1100,3,5020.63,Pickup Van,TRUE,FALSE,CAR006,,2022-11-19 00:00:00,1,Medium
RTE006260,Goa,Mapusa,Assam,Dibrugarh,147,9,5496.01,Tempo,TRUE,TRUE,CAR011,1129.01,2022-09-10 00:00:00,3,Critical
RTE006261,Delhi,New Delhi,Madhya Pradesh,Ujjain,2019,8,2152.62,3-Wheeler,TRUE,TRUE,CAR005,14498.55,2021-02-01 00:00:00,7,Critical
RTE006262,Gujarat,Rajkot,Uttarakhand,Rishikesh,3841,1,5471.18,Light Commercial Vehicle,TRUE,FALSE,CAR009,23714.21,2022-11-28 00:00:00,5,Low
RTE006263,Gujarat,Rajkot,Madhya Pradesh,Indore,128,4,3301.73,Pickup Van,TRUE,FALSE,CAR015,597.49,2022-08-23 00:00:00,4,Critical
RTE006264,Karnataka,Belagavi,Karnataka,Mangaluru,3262,2,1506.88,3-Wheeler,Y,TRUE,CAR009,15152.58,2024-05-08 00:00:00,6,Medium
RTE006265,Bihar,Gaya,Madhya Pradesh,Ujjain,N/A,10,7761.46,3-Wheeler,FALSE,TRUE,CAR004,6516.78,2023-09-18 00:00:00,5,High
RTE006266,Delhi,Dwarka,Punjab,Jalandhar,unknown,1,2151.28,3-Wheeler,FALSE,FALSE,CAR015,2343.98,2022-08-30 00:00:00,7,Medium
RTE006267,Karnataka,Belagavi,Tamil Nadu,Coimbatore,3329,12,6420.64,Mini Truck,TRUE,TRUE,CAR007,25367.46,2022-06-20 00:00:00,7,Low
RTE006268,Bihar,Darbhanga,Maharashtra,Nashik,2481,5,6178.25,Tempo,FALSE,FALSE,CAR001,10520.86,2022-08-05 00:00:00,10,Low
RTE006269,Tamil Nadu,Salem,Kerala,Kozhikode,3849,1,7442.4,Refrigerated Truck,FALSE,FALSE,CAR004,18783.07,2024-08-29 00:00:00,8,Medium
RTE006270,Haryana,Panipat,Tamil Nadu,Chennai,1715,4,6316.51,Medium Truck,FALSE,TRUE,CAR010,12774.78,2022-08-08 00:00:00,6,Critical
RTE006271,Maharashtra,Mumbai,Rajasthan,Udaipur,1740,4,435.09,Medium Truck,FALSE,FALSE,CAR015,13650.78,2022-06-27 00:00:00,9,Low
RTE006272,Himachal Pradesh,Mandi,Tamil Nadu,Coimbatore,3748,10,7638.57,3-Wheeler,FALSE,FALSE,CAR004,16413.64,2024-10-05 00:00:00,10,Medium
RTE006273,Tamil Nadu,Madurai,Maharashtra,Pune,1968,4,6989.54,2-Wheeler,FALSE,FALSE,CAR010,14966.54,2024-07-29 00:00:00,9,Critical
RTE006274,West Bengal,Howrah,Madhya Pradesh,Gwalior,3985,3,6903.84,Medium Truck,TRUE,FALSE,CAR008,31227.32,2023-07-27 00:00:00,5,Low
RTE006275,Haryana,Faridabad,Rajasthan,Jodhpur,1730,2,,Container Truck,TRUE,FALSE,CAR013,10698.18,2022-08-11 00:00:00,3,Low
RTE006276,Tamil Nadu,Salem,Telangana,Warangal,1243,1,5180.48,Pickup Van,FALSE,TRUE,CAR007,9275.42,2021-06-28 00:00:00,3,Low
RTE006277,Kerala,Kozhikode,Rajasthan,Ajmer,313,11,,Container Truck,TRUE,FALSE,CAR006,1654.28,2023-02-03 00:00:00,10,Medium
RTE006278,Haryana,Panipat,Himachal Pradesh,Manali,101,14,2880.64,Tempo,TRUE,TRUE,CAR011,,2023-04-09 00:00:00,4,Critical
RTE006279,Himachal Pradesh,Shimla,Uttarakhand,Haldwani,495,3,3700.5,Tempo,TRUE,TRUE,CAR012,2822.17,2022-04-22 00:00:00,5,Medium
RTE006280,Punjab,Bathinda,Assam,Jorhat,3526,14,7394.8,Tempo,FALSE,FALSE,CAR006,15714.78,2023-08-11 00:00:00,2,Critical
RTE006281,Karnataka,Bengaluru,Maharashtra,Mumbai,2620,6,1438.95,2-Wheeler,TRUE,FALSE,CAR014,14868.97,2022-03-14 00:00:00,3,Low
RTE006282,Delhi,Gurugram,Kerala,Kozhikode,300,12,,3-Wheeler,TRUE,yes,CAR015,,2021-05-11 00:00:00,2,Critical
RTE006283,Kerala,Thrissur,Uttar Pradesh,Varanasi,2670,2,614.44,Pickup Van,TRUE,FALSE,CAR009,14589.57,2021-04-08 00:00:00,4,Medium
RTE006284,Kerala,Thiruvananthapuram,Assam,Dibrugarh,2213,1,7231.53,Pickup Van,TRUE,TRUE,CAR010,14832.65,2021-03-26 00:00:00,6,High
RTE006285,Tamil Nadu,Salem,Goa,Margao,1222,6,4715.53,Container Truck,FALSE,TRUE,CAR013,8231.47,2024-05-24 00:00:00,3,Medium
RTE006286,Himachal Pradesh,Mandi,Jharkhand,Bokaro,2470,13,627.1,3-Wheeler,FALSE,FALSE,CAR004,13976.18,2024-08-06 00:00:00,9,Medium
RTE006287,Punjab,Patiala,Uttarakhand,Roorkee,1472,5,3342.13,Mini Truck,TRUE,FALSE,CAR002,11552.07,2023-03-08 00:00:00,2,Medium
RTE006288,Haryana,Gurugram,Delhi,Dwarka,317,1,774.24,Refrigerated Truck,FALSE,FALSE,CAR007,1883.15,2023-03-31 00:00:00,9,Critical
RTE006289,Assam,Dibrugarh,Punjab,Patiala,897,10,6121.15,Mini Truck,TRUE,TRUE,CAR004,4426.85,2024-06-22 00:00:00,6,Medium
RTE006290,Uttar Pradesh,Lucknow,Punjab,Jalandhar,3230,12,3516.24,Refrigerated Truck,TRUE,TRUE,CAR013,19977.67,2022-05-21 00:00:00,4,Critical
RTE006291,Maharashtra,Nashik,Goa,Mapusa,292,2,2130.26,Container Truck,TRUE,FALSE,CAR008,1240.54,2024-11-16 00:00:00,10,Low
RTE006292,Madhya Pradesh,Gwalior,Haryana,Panipat,3062,14,1923.08,Medium Truck,TRUE,FALSE,CAR008,13873.34,2022-12-26 00:00:00,9,Low
RTE006293,Haryana,Panipat,Madhya Pradesh,Ujjain,597,12,2279.97,Refrigerated Truck,FALSE,TRUE,CAR005,4596.04,2024-10-12 00:00:00,7,Low
RTE006294,Uttar Pradesh,Lucknow,Jharkhand,Dhanbad,1131,1,1214.81,3-Wheeler,FALSE,FALSE,CAR014,5908.15,2024-02-23 00:00:00,6,Low
RTE006295,Delhi,Dwarka,Uttar Pradesh,Lucknow,3479,14,4690.59,Medium Truck,FALSE,TRUE,CAR006,16866.91,2023-03-10 00:00:00,2,Low
RTE006296,Odisha,Rourkela,Gujarat,Surat,3032,4,2380.03,Container Truck,TRUE,TRUE,CAR011,18720.72,2024-12-08 00:00:00,2,Low
RTE006297,Haryana,Panipat,Rajasthan,Udaipur,3808,1,3523.06,Pickup Van,FALSE,FALSE,CAR013,22629.59,2021-03-07 00:00:00,9,Critical
RTE006298,Uttarakhand,Rishikesh,Madhya Pradesh,Jabalpur,2684,2,4565.78,2-Wheeler,FALSE,TRUE,CAR015,17045.88,2021-02-04 00:00:00,9,Medium
RTE006299,Kerala,Kannur,Uttarakhand,Rishikesh,2389,13,1294.46,Medium Truck,TRUE,FALSE,CAR002,,2024-11-04 00:00:00,5,Low
RTE006300,Maharashtra,Nashik,Bihar,Muzaffarpur,2588,1,6975.98,Pickup Van,Y,FALSE,CAR004,16989.27,2022-06-11 00:00:00,2,Critical
RTE006301,Rajasthan,Jaipur,Punjab,Bathinda,889,4,4587.35,Tempo,TRUE,FALSE,CAR011,5694.66,2022-12-15 00:00:00,10,Low
RTE006302,Punjab,Bathinda,Haryana,Panipat,555,12,295.92,2-Wheeler,FALSE,TRUE,CAR007,3871.68,2024-06-01 00:00:00,7,Low
RTE006303,Bihar,Patna,Rajasthan,Ajmer,323,14,5801.18,Mini Truck,FALSE,FALSE,CAR005,1716.26,2022-08-02 00:00:00,9,High
RTE006304,Assam,Tezpur,West Bengal,Asansol,2211,5,4678.72,Container Truck,TRUE,FALSE,CAR001,12595.12,2021-07-22 00:00:00,1,High
RTE006305,Tamil Nadu,Madurai,Maharashtra,Aurangabad,1635,11,1134.95,Heavy Truck,TRUE,FALSE,CAR004,7697.95,2024-01-22 00:00:00,3,High
RTE006306,Karnataka,Mangaluru,Punjab,Ludhiana,1684,5,1155.1,2-Wheeler,TRUE,FALSE,CAR003,12279.9,2022-06-15 00:00:00,3,Medium
RTE006307,Tamil Nadu,Chennai,Rajasthan,Jodhpur,1137,6,3693.57,Mini Truck,FALSE,TRUE,CAR002,7899.02,2022-09-01 00:00:00,4,Medium
RTE006308,Uttarakhand,Dehradun,Madhya Pradesh,Indore,3843,12,3883.47,Medium Truck,TRUE,FALSE,CAR009,20991.83,2022-11-27 00:00:00,1,Medium
RTE006309,Punjab,Ludhiana,Maharashtra,Pune,3250,1,228.77,3-Wheeler,TRUE,FALSE,CAR012,18991,2023-08-11 00:00:00,5,Low
RTE006310,Himachal Pradesh,Manali,Jharkhand,Ranchi,2173,2,3551.36,Refrigerated Truck,FALSE,TRUE,CAR015,17089.67,2023-01-28 00:00:00,5,Medium
RTE006311,Tamil Nadu,Madurai,Haryana,Faridabad,994,10,1663.1,2-Wheeler,TRUE,TRUE,CAR010,7773.52,2022-01-25 00:00:00,4,Critical
RTE006312,West Bengal,Kolkata,Delhi,Gurugram,226,12,3998.76,Refrigerated Truck,FALSE,FALSE,CAR013,1341.22,2024-06-18 00:00:00,10,High
RTE006313,Bihar,Bhagalpur,Delhi,Noida,337,14,2621.6,Refrigerated Truck,FALSE,FALSE,CAR005,1539.06,2022-02-27 00:00:00,6,High
RTE006314,Karnataka,Bengaluru,Himachal Pradesh,Dharamshala,1636,4,6720.7,Refrigerated Truck,TRUE,TRUE,CAR014,10641.7,2022-10-08 00:00:00,4,Medium
RTE006315,Uttarakhand,Dehradun,Jharkhand,Bokaro,655,2,,Medium Truck,TRUE,TRUE,CAR012,2699.76,2021-11-01 00:00:00,10,Medium
RTE006316,Jharkhand,Deoghar,West Bengal,Siliguri,1858,10,3191.37,Pickup Van,FALSE,FALSE,CAR003,8651.26,2023-04-28 00:00:00,5,Critical
RTE006317,Odisha,Bhubaneswar,Rajasthan,Jodhpur,2042,13,5508.77,Pickup Van,FALSE,FALSE,CAR003,14774.27,2022-11-17 00:00:00,1,Medium
RTE006318,Uttarakhand,Rishikesh,Uttarakhand,Haldwani,--,12,6765.92,Medium Truck,TRUE,FALSE,CAR005,2062.63,2022-01-03 00:00:00,3,Low
RTE006319,Bihar,Bhagalpur,Punjab,Amritsar,955,2,546.31,Mini Truck,TRUE,TRUE,CAR009,6166.23,2024-05-30 00:00:00,7,Critical
RTE006320,Gujarat,Rajkot,Rajasthan,Kota,3633,2,6097.58,Pickup Van,TRUE,FALSE,CAR014,18359.94,2023-04-21 00:00:00,1,Critical
RTE006321,Delhi,Rohini,Rajasthan,Ajmer,1145,13,5383.35,Medium Truck,FALSE,TRUE,CAR007,5672.84,2022-01-04 00:00:00,6,Low
RTE006322,Assam,Jorhat,Gujarat,Ahmedabad,3139,6,7006.8,Heavy Truck,FALSE,FALSE,CAR012,15529.31,2023-08-07 00:00:00,8,Medium
RTE006323,Maharashtra,Pune,Himachal Pradesh,Shimla,396,10,2062.64,Tempo,TRUE,FALSE,CAR003,,2024-04-30 00:00:00,10,Critical
RTE006324,Goa,Panaji,Goa,Mapusa,3380,3,6847.85,Medium Truck,FALSE,FALSE,CAR009,14724.88,2023-03-31 00:00:00,4,Medium
RTE006325,Bihar,Gaya,Tamil Nadu,Trichy,715,4,7687.89,Light Commercial Vehicle,FALSE,TRUE,CAR015,4990.34,2023-01-21 00:00:00,9,Low
RTE006326,Maharashtra,Nashik,West Bengal,Howrah,1174,5,658.22,Tempo,TRUE,FALSE,CAR008,6110.25,2022-02-19 00:00:00,1,Low
RTE006327,Himachal Pradesh,Solan,Punjab,Jalandhar,818,12,4225.04,Pickup Van,TRUE,FALSE,CAR011,5076.45,2024-11-08 00:00:00,8,Low
RTE006328,Madhya Pradesh,Jabalpur,Haryana,Faridabad,82,9,2470.77,Heavy Truck,FALSE,FALSE,CAR008,405.34,2021-07-22 00:00:00,2,High
RTE006329,Rajasthan,Ajmer,Himachal Pradesh,Mandi,2954,8,6627.99,3-Wheeler,TRUE,FALSE,CAR004,12267.69,2021-11-22 00:00:00,4,Low
RTE006330,Gujarat,Rajkot,Goa,Vasco,1076,14,794.97,Heavy Truck,FALSE,FALSE,CAR007,6365.12,2024-01-12 00:00:00,1,Medium
RTE006331,Himachal Pradesh,Manali,Assam,Dibrugarh,3107,4,3328.04,Mini Truck,FALSE,TRUE,CAR015,17382.42,2024-05-19 00:00:00,4,Critical
RTE006332,West Bengal,Durgapur,Goa,Margao,2578,13,6454.45,2-Wheeler,FALSE,FALSE,CAR003,15820.81,2021-10-31 00:00:00,5,Low
RTE006333,Rajasthan,Jodhpur,Delhi,Gurugram,3988,3,7900.23,Light Commercial Vehicle,Y,TRUE,CAR012,26947.93,2024-03-03 00:00:00,2,Medium
RTE006334,Odisha,Rourkela,Odisha,Bhubaneswar,N/A,5,7721.98,Light Commercial Vehicle,FALSE,TRUE,CAR001,24763.58,2022-06-08 00:00:00,1,High
RTE006335,Telangana,Khammam,Tamil Nadu,Trichy,80,8,7175.7,2-Wheeler,FALSE,no,CAR005,320.01,2021-02-19 00:00:00,5,Low
RTE006336,Gujarat,Gandhinagar,Uttar Pradesh,Agra,2524,8,3891.35,Pickup Van,FALSE,FALSE,CAR010,13766.17,2024-10-09 00:00:00,3,Low
RTE006337,Rajasthan,Jaipur,Assam,Jorhat,1711,10,641.63,Pickup Van,FALSE,TRUE,CAR005,7764.97,2022-10-19 00:00:00,4,High
RTE006338,Gujarat,Rajkot,Tamil Nadu,Madurai,1583,9,7242.32,Refrigerated Truck,TRUE,FALSE,CAR006,8772.84,2021-12-03 00:00:00,6,Critical
RTE006339,Maharashtra,Nashik,Gujarat,Ahmedabad,236,13,1902.16,2-Wheeler,N,TRUE,CAR008,1789.28,2023-07-04 00:00:00,9,Critical
RTE006340,Jharkhand,Jamshedpur,Punjab,Ludhiana,2774,2,4744.92,Heavy Truck,TRUE,FALSE,CAR011,22106.95,2023-10-09 00:00:00,2,High
RTE006341,West Bengal,Siliguri,West Bengal,Kolkata,2065,10,7375.58,Tempo,FALSE,TRUE,CAR010,15386.03,2022-08-17 00:00:00,4,Critical
RTE006342,Telangana,Hyderabad,Jharkhand,Bokaro,3612,2,7823.08,Medium Truck,TRUE,FALSE,CAR001,15630.33,2024-11-18 00:00:00,6,Low
RTE006343,Rajasthan,Kota,West Bengal,Kolkata,1739,12,2565.59,2-Wheeler,TRUE,FALSE,CAR015,8367.66,2021-05-15 00:00:00,9,Medium
RTE006344,Uttar Pradesh,Kanpur,Madhya Pradesh,Gwalior,158,14,5830.32,Tempo,TRUE,FALSE,CAR014,935.17,2023-01-29 00:00:00,6,Low
RTE006345,Bihar,Muzaffarpur,Karnataka,Hubli,2503,13,892.72,Mini Truck,FALSE,TRUE,CAR015,10312.68,2024-09-09 00:00:00,3,Medium
RTE006346,Karnataka,Mysuru,Delhi,Rohini,2321,7,6395.44,Refrigerated Truck,TRUE,TRUE,CAR012,16269.6,2023-05-27 00:00:00,7,Critical
RTE006347,Tamil Nadu,Trichy,Telangana,Warangal,545,3,4244.34,Container Truck,FALSE,FALSE,CAR001,4172.71,2024-05-13 00:00:00,3,Low
RTE006348,Goa,Vasco,Kerala,Kochi,507,10,2599.09,Container Truck,Y,FALSE,CAR010,2773.21,2024-09-24 00:00:00,7,High
RTE006349,Madhya Pradesh,Gwalior,Punjab,Amritsar,602,4,1109.17,Refrigerated Truck,TRUE,TRUE,CAR015,4709.16,2021-05-31 00:00:00,6,High
RTE006350,Rajasthan,Jodhpur,Gujarat,Surat,2632,13,1208.84,Light Commercial Vehicle,FALSE,TRUE,CAR007,17424.24,2024-06-12 00:00:00,10,Medium
RTE006351,Bihar,Gaya,Haryana,Gurugram,2517,4,4727.98,Refrigerated Truck,TRUE,TRUE,CAR013,17916.97,2024-02-23 00:00:00,5,Low
RTE006352,Maharashtra,Mumbai,Uttar Pradesh,Lucknow,77,13,3147.17,3-Wheeler,TRUE,TRUE,CAR005,385.13,2022-09-01 00:00:00,4,Critical
RTE006353,Karnataka,Mangaluru,Himachal Pradesh,Shimla,417,3,403.24,Container Truck,TRUE,TRUE,CAR015,2978.15,2024-07-01 00:00:00,1,Critical
RTE006354,Punjab,Bathinda,Telangana,Hyderabad,3787,6,5193.04,Mini Truck,FALSE,FALSE,CAR002,23935.54,2023-02-21 00:00:00,7,Low
RTE006355,Maharashtra,Nashik,Uttarakhand,Haridwar,213,6,7684.93,Pickup Van,TRUE,FALSE,CAR004,1017.15,2022-03-18 00:00:00,9,Medium
RTE006356,Uttarakhand,Dehradun,Rajasthan,Udaipur,2081,8,1758.44,Tempo,TRUE,FALSE,CAR010,10040.01,2024-12-29 00:00:00,8,High
